"file","language","jsonPointer","original","corrected"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","es","/phraseProgressionChains/0/steps/2/translations/es","{""text"":""El padre está en el parque."",""tiles"":[""El"",""padre"",""está"",""en"",""el"",""parque.""],""analysis"":{""sentencePattern"":""Article + noun + estar + place phrase"",""literalOrderExplanation"":""El → padre → está → en → el → parque"",""grammarExplanation"":[""Spanish uses estar for location."",""Articles agree with gender and number.""],""tokens"":[{""text"":""El"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""padre"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""está"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""en"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""el"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""parque"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""El progenitor está en el parque."",""tiles"":[""El"",""progenitor"",""está"",""en"",""el"",""parque.""],""analysis"":{""sentencePattern"":""Article + noun + estar + place phrase"",""literalOrderExplanation"":""El → progenitor → está → en → el → parque"",""grammarExplanation"":[""Spanish uses estar for location."",""Articles agree with gender and number.""],""tokens"":[{""text"":""El"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""progenitor"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""está"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""en"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""el"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""parque"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","de","/phraseProgressionChains/1/steps/2/translations/de/analysis/sentencePattern","Article + noun + verb-second + object","Article + noun + verb-second + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","fr","/phraseProgressionChains/1/steps/2/translations/fr/analysis/sentencePattern","Article + noun + verb phrase + object","Article + noun + verb phrase + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","es","/phraseProgressionChains/1/steps/2/translations/es/analysis/sentencePattern","Article + noun + verb + object","Article + noun + verb + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","ja","/phraseProgressionChains/1/steps/2/translations/ja/analysis/sentencePattern","Topic + object + verb-final","Topic + object/detail + verb-final"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","de","/sentenceBuilders/0/translations/de","{""text"":""Das Elternteil ist in der Parkanlage."",""tiles"":[""Das"",""Elternteil"",""ist"",""in"",""der"",""Parkanlage.""],""analysis"":{""sentencePattern"":""Article + noun + verb-second + place phrase"",""literalOrderExplanation"":""Das → Elternteil → ist → in → der → Parkanlage"",""grammarExplanation"":[""German keeps the finite verb in second position."",""Location phrases often use dative forms such as im, am, or in der.""],""tokens"":[{""text"":""Das"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""Elternteil"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""ist"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""in"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""der"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""Parkanlage"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""Ein Elternteil ist im Park."",""tiles"":[""Das"",""Elternteil"",""ist"",""in"",""der"",""Park.""],""analysis"":{""sentencePattern"":""Article + noun + verb-second + place phrase"",""literalOrderExplanation"":""Das → Elternteil → ist → in → der → Park"",""grammarExplanation"":[""German keeps the finite verb in second position."",""Location phrases often use dative forms such as im, am, or in der.""],""tokens"":[{""text"":""Das"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""Elternteil"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""ist"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""in"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""der"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""Park"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","de","/sentenceBuilders/0/translations/de/tiles","Das | Elternteil | ist | in | der | Park.","Ein | Elternteil | ist | im | Park."
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","de","/sentenceBuilders/0/translations/de/analysis/literalOrderExplanation","Das → Elternteil → ist → in → der → Park","Ein → Elternteil → ist → im → Park"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","fr","/sentenceBuilders/0/translations/fr","{""text"":""Le responsable est dans le parc."",""tiles"":[""Le"",""responsable"",""est"",""dans"",""le"",""parc.""],""analysis"":{""sentencePattern"":""Article + noun + être + place phrase"",""literalOrderExplanation"":""Le → responsable → est → dans → le → parc"",""grammarExplanation"":[""French uses être for location."",""Articles agree with the noun.""],""tokens"":[{""text"":""Le"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""responsable"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""est"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""dans"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""le"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""parc"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""Le parent est dans le parc."",""tiles"":[""Le"",""parent"",""est"",""dans"",""le"",""parc.""],""analysis"":{""sentencePattern"":""Article + noun + être + place phrase"",""literalOrderExplanation"":""Le → parent → est → dans → le → parc"",""grammarExplanation"":[""French uses être for location."",""Articles agree with the noun.""],""tokens"":[{""text"":""Le"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""parent"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""est"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""dans"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""le"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""parc"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","es","/sentenceBuilders/0/translations/es","{""text"":""El padre está en el parque."",""tiles"":[""El"",""padre"",""está"",""en"",""el"",""parque.""],""analysis"":{""sentencePattern"":""Article + noun + estar + place phrase"",""literalOrderExplanation"":""El → padre → está → en → el → parque"",""grammarExplanation"":[""Spanish uses estar for location."",""Articles agree with gender and number.""],""tokens"":[{""text"":""El"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""padre"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""está"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""en"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""el"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""parque"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}","{""text"":""El progenitor está en el parque."",""tiles"":[""El"",""progenitor"",""está"",""en"",""el"",""parque.""],""analysis"":{""sentencePattern"":""Article + noun + estar + place phrase"",""literalOrderExplanation"":""El → progenitor → está → en → el → parque"",""grammarExplanation"":[""Spanish uses estar for location."",""Articles agree with gender and number.""],""tokens"":[{""text"":""El"",""type"":""noun"",""role"":""subject"",""meaning"":""person or topic"",""grammarNote"":""""},{""text"":""progenitor"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""está"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""en"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""el"",""type"":""phrase"",""role"":""location"",""meaning"":""sentence detail"",""grammarNote"":""""},{""text"":""parque"",""type"":""verb"",""role"":""being/location"",""meaning"":""main sentence action"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","de","/sentenceBuilders/1/translations/de/analysis/sentencePattern","Article + noun + verb-second + object","Article + noun + verb-second + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","fr","/sentenceBuilders/1/translations/fr/analysis/sentencePattern","Article + noun + verb phrase + object","Article + noun + verb phrase + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","es","/sentenceBuilders/1/translations/es/analysis/sentencePattern","Article + noun + verb + object","Article + noun + verb + object/detail"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_048_park_playground/pack.json","ja","/sentenceBuilders/1/translations/ja/analysis/sentencePattern","Topic + object + verb-final","Topic + object/detail + verb-final"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/vocabulary/1/translations/ja/text","客","お客さん"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","de","/vocabulary/2/translations/de/text","Gaststätte","Restaurant"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","de","/vocabulary/2/translations/de/article","die","das"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","fr","/vocabulary/2/translations/fr/text","brasserie","restaurant"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","fr","/vocabulary/2/translations/fr/article","la","le"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","ja","/vocabulary/5/translations/ja/text","お水","水"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","de","/phraseProgressionChains/0/steps/1/translations/de","{""text"":""der Gaststätte."",""tiles"":[""der Gaststätte.""],""analysis"":{""sentencePattern"":""Prepositional/object phrase"",""literalOrderExplanation"":""der Gaststätte"",""grammarExplanation"":[""German phrase chunks often include an article or contraction.""],""tokens"":[{""text"":""der Gaststätte"",""type"":""phrase"",""role"":""supporting_detail"",""meaning"":""place"",""grammarNote"":""""}]}}","{""text"":""im Restaurant."",""tiles"":[""im Restaurant.""],""analysis"":{""sentencePattern"":""Prepositional/object phrase"",""literalOrderExplanation"":""im Restaurant"",""grammarExplanation"":[""German phrase chunks often include an article or contraction.""],""tokens"":[{""text"":""im Restaurant"",""type"":""phrase"",""role"":""supporting_detail"",""meaning"":""place"",""grammarNote"":""""}]}}"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_049_restaurant_dinner/pack.json","fr","/phraseProgressionChains/0/steps/1/translations/fr","{""text"":""la brasserie."",""tiles"":[""la brasserie.""],""analysis"":{""sentencePattern"":""Prepositional/object phrase"",""literalOrderExplanation"":""la brasserie"",""grammarExplanation"":[""French phrase chunks often include a preposition and article.""],""tokens"":[{""text"":""la brasserie"",""type"":""phrase"",""role"":""supporting_detail"",""meaning"":""place"",""grammarNote"":""""}]}}","{""text"":""le restaurant."",""tiles"":[""le restaurant.""],""analysis"":{""sentencePattern"":""Prepositional/object phrase"",""literalOrderExplanation"":""le restaurant"",""grammarExplanation"":[""French phrase chunks often include a preposition and article.""],""tokens"":[{""text"":""le restaurant"",""type"":""phrase"",""role"":""supporting_detail"",""meaning"":""place"",""grammarNote"":""""}]}}"
